Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.597435894,10-27-2017,17,1,10,5.28,-1.6,61,11.8,29.14,29.93,104.43,,
0.869533934,1-22-2017,12,0.96,3.04,8.29,7.55,94.53,10.36,28.77,29.55,3636.5,,
0.421743596,01-01-2017,14,0,10,5.24,-4.41,47.24,7.72,29.29,30.08,1642,,
0.469225292,3-13-2016,7,1,1.29,12.21,11.78,97.44,10.2,28.99,29.78,18.03,,
0.719222764,11-06-2016,14,0,10,19.12,7.08,43.48,7.76,29.52,30.32,2481.5,,
0.938929185,12-19-2016,12,0,10,-9.88,-14.08,66.36,7.08,29.89,30.7,3504,,
0.647225864,04-06-2016,13,1,4.09,9.7,9.39,96,9.1,28.8,29.58,302,,
0.807136489,07-11-2017,8,0.98,9.54,26.44,23.76,80.28,10.78,29.11,29.9,1877.25,,
0.021696702,03-12-2017,13,0,10,2.07,-13.98,28.6,3.52,29.59,30.39,4478.25,,
0.465268319,2-16-2017,7,0.88,10,-3.74,-4.33,88.52,1.8,29.18,29.97,335.5,,
0.182336254,03-05-2017,11,0.91,10,16.32,1.11,33.44,21.12,29.4,30.2,2831,,
0.967432938,12-07-2016,8,0.04,10,-1.47,-4.7,21.97,7.96,8.53,30.14,374.25,,
0.083148797,8-15-2017,6,0.08,3.33,19.03,19.66,97.21,0.1,29.12,29.91,104.09,,
0.043815889,2-18-2017,14,0,10,19.57,5.74,41.12,11.4,28.95,29.74,2882,,
0.534550666,12-11-2016,16,0.04,2.37,1.66,1.59,22.65,7.48,8.52,29.83,0.3,,
0.71416557,9-14-2017,14,0.02,10,26.18,16.66,54.64,3.32,29.11,29.9,4167.25,,
0.067031139,9-21-2016,7,0,10,19.79,17.95,85.72,1.2,29.39,30.18,570.5,,
0.371822194,02-12-2017,10,0.01,10,8.8,5.24,77.6,17.16,29.32,30.11,4237,,
0.845502013,9-26-2016,9,0,10,18.08,9.82,57.83,11,29.31,30.1,1354,,
0.61644507,4-22-2016,17,0.33,9.85,14.68,10.13,71.74,11,29.27,30.07,1746.75,,
0.479588943,09-04-2016,13,0,10,26.94,15.41,50.36,6.92,29.36,30.16,4135.25,,
0.104075903,4-26-2017,8,0,10,23.24,14.4,56.2,21.64,28.67,29.45,2022.5,,
0.26350249,2-29-2016,14,0,10,14.13,1.84,42.96,16.52,29.15,29.94,3779.25,,
0.476653389,7-26-2016,7,1,10,23.95,17.8,69,6,29.25,30.07,347.75,,
0.581022445,11-13-2016,12,0,10,12.23,1.03,44.88,10.44,29.39,30.19,4131.25,,
0.594911628,07-11-2016,16,0.05,10,26.59,4.32,24.32,11,29.16,29.95,2620,,
0.359564164,4-13-2016,6,0,10,2.05,-0.1,82.28,5.72,29.53,30.33,83.83,,
0.480095575,06-10-2017,8,0,10,25.39,14.3,49.24,14.64,29.17,29.96,2284,,
0.834955217,9-20-2016,15,0.01,10,31.51,19.28,46.04,2.12,29.31,30.1,2903.5,,
0.432747417,5-25-2017,7,1,7.88,13.19,12.48,92.88,15.84,28.83,29.61,415,,
0.471744349,5-16-2017,6,0,10,20.8,16.29,71.96,13.76,29.11,29.9,240.6,,
0.214944663,11-08-2016,13,1,5.95,13.77,13.56,95.37,8.85,29.38,30.17,365.25,,
0.060350144,11-15-2016,8,0,5.41,6.01,5.77,94.04,8.96,29.15,29.95,1862.75,,
0.342682109,10-21-2017,6,0,10,11.98,9.72,87.16,5.76,29.31,30.11,0,,
0.571209681,10-15-2016,13,0.89,9.08,22.63,17.59,74.81,15.65,29.23,30.02,1382.25,,
0.042927041,07-08-2017,17,0,10,26.44,13.89,44.32,6.72,29.23,30.02,2222.75,,
0.820140541,06-02-2016,9,0,10,25.19,11.54,41.12,6.76,29.29,30.08,2444,,
0.196839724,09-03-2016,15,0.55,10,25.53,14.54,48.16,8,29.34,30.14,3137.5,,
0.623968323,04-01-2016,7,1,9.04,6.82,5.3,89,0.96,28.92,29.71,121.28,,
0.836455461,09-05-2016,11,0.11,10,30.2,23.02,63.69,9.21,29.34,30.14,3699.5,,
0.453677982,6-15-2016,10,0.63,10,29.52,25.46,77.88,13.04,29.02,29.81,3206.5,,
0.212866658,11-14-2016,12,0,10,16.06,7.14,54.48,12.6,29.14,29.93,3814,,
0.834166752,4-22-2017,7,0,10,7.94,3.19,72.8,17.64,29.33,30.13,872,,
0.239365937,05-05-2016,14,0.53,10,18.67,6.45,42.64,10.32,29.18,29.97,2561,,
0.044251118,09-12-2017,17,0.14,10,23.33,12.04,47.16,9.4,29.02,29.81,555,,
0.766298515,9-23-2016,7,0,8.84,20.72,19.32,87,0.96,29.3,30.09,509.5,,
0.833113223,06-11-2017,8,0,10,27.02,16.76,52.84,17.16,29.23,30.02,2263,,
0.979261569,11-19-2016,10,1,10,2.26,-1.41,75.43,24.31,29.44,30.24,1333,,
0.952559091,05-04-2017,11,1,9.92,8.56,7.62,93.62,22.46,29.03,29.82,1051.75,,
0.469088904,4-24-2016,15,0.43,10,25.04,10.4,36.6,15.36,29.09,29.88,2964.5,,
0.335845063,9-21-2017,14,0.03,10,33.07,21.71,49.44,7.28,29.21,30,2780.25,,
0.964017176,3-15-2016,12,0.63,10,20.61,14.54,69.52,19.44,28.86,29.64,3766,,
0.965627091,04-02-2017,12,0.28,10,15.1,6.52,55.36,15.08,29.28,30.07,4118.75,,
0.667848082,11-12-2016,9,0,10,5.53,1.11,71.4,5.08,29.69,30.49,3437.25,,
0.266388801,7-25-2017,6,0,10,18.21,16.34,87.12,6.08,29.39,30.18,163.35,,
0.667649571,12-06-2016,15,0.04,7,3.33,2.32,22.41,14.8,8.52,29.87,173.55,,
0.315670017,9-23-2016,13,0.01,10,31.46,18.24,44.2,4.36,29.25,30.04,4054,,
0.558762372,1-29-2017,8,1,9.33,-2.32,-5.64,75.59,9.45,29.05,29.84,149.8,,
0.281760462,2-23-2016,15,0,10,8.85,-0.32,51.84,13.36,29.17,29.96,1012.25,,
0.473799514,05-06-2017,8,0.74,10,11.28,8.54,82.58,10.54,29,29.79,1400,,
0.131494089,10-17-2016,13,0,10,29.28,19.13,52.28,21.2,28.87,29.65,4095.75,,
0.683364424,9-30-2016,11,1,10,17.97,16.2,85.62,14.58,29.28,30.07,1384.25,,
0.88632653,10-09-2017,8,1,0.09,17.67,17.52,98.78,1.11,29.13,29.92,456.75,,
0.10225624,7-30-2017,6,0,10,17.25,16.06,83.88,5.72,29.39,30.19,138.4,,
0.706289679,9-26-2017,11,0.17,10,31.4,17.47,43.92,9.56,29.2,29.99,3618.5,,
0.694496666,06-07-2017,15,0,10,25.49,6.2,28.04,15.88,29.25,30.04,4030.25,,
0.79288299,7-26-2016,13,0,10,26.93,20.6,67,8,29.23,30.05,2446.25,,
0.598829882,6-14-2016,14,0.96,7.84,25.83,22.44,86.2,9.27,29.04,29.84,1552.75,,
0.600319821,01-09-2017,7,0,10,-6.68,-8.87,76.56,10.88,29.53,30.33,82.74,,
0.981679377,01-08-2017,17,0,10,-8.73,-13.59,66.8,9.04,29.79,30.59,0,,
0.992387547,05-05-2016,17,0.29,10,18.42,5.84,42.2,10.76,29.17,29.96,720.25,,
0.033744443,4-15-2017,13,0.63,10,26.95,12.58,39.48,22.56,29.21,30,4571.25,,
0.29877048,4-30-2016,14,1,7.16,14.17,13.29,96.16,9.6,29.02,29.81,189.25,,
0.344070131,7-23-2016,6,0,6,23.62,22.2,90,0,29.21,30.03,160.18,,
0.683627351,04-07-2016,9,0.98,10,4.69,0.97,76.49,20.33,28.92,29.71,936,,
0.450407245,3-24-2017,10,0,10,22.63,13.42,56.6,18,29.24,30.03,3871.5,,
0.752416774,04-08-2017,7,0,10,7.06,1.96,73.44,7.12,29.3,30.09,754.25,,
0.81343684,6-28-2016,13,0.74,10,24.65,15.56,56.72,9.08,29.34,30.14,2769.75,,
0.111377282,6-25-2016,7,0,10,24.3,21.18,82.72,5.76,29.32,30.12,1028.25,,
0.511469614,03-07-2016,8,0.92,10,9.06,6.54,82.64,11.56,29.18,29.97,166.5,,
0.204897452,10-15-2016,9,1,6.32,17.45,16.46,91.92,11.52,29.3,30.09,401.5,,
0.39458918,2-20-2016,9,0,10,11.4,3.17,55.16,13.04,29.17,29.96,3437.5,,
0.507863481,4-29-2016,9,1,4.27,11.82,9.05,84.51,7.65,29.29,30.08,847.75,,
0.991830431,03-04-2016,17,0,10,3.64,-1.65,67.04,6.28,29.34,30.13,115.86,,
0.759783698,08-02-2016,6,0,8,20.83,19.4,87,3,29.26,30.08,293.25,,
0.007157625,08-11-2017,16,0.15,10,26.05,17.87,60.36,11.52,29.2,29.99,2743.25,,
0.268578687,10-31-2016,10,0.03,10,13.62,10,77.66,9.81,29.33,30.13,2739,,
0.746273313,5-31-2017,8,0,10,21.21,7.99,42.48,13.72,29.26,30.05,2395,,
0.749599599,03-03-2017,16,0,10,2.82,-8.58,43.04,4.16,29.76,30.56,1343.5,,
0.454251268,6-18-2017,17,0,10,25.62,14.72,48.2,11.4,28.97,29.76,686.25,,
0.095338497,7-24-2017,10,1,10,23.54,19.29,76.16,8.54,29.22,30.01,2534.25,,
0.31933975,1-30-2017,12,0.54,10,-0.95,-5.14,70.16,11.12,29.19,29.98,2564,,
0.908210817,06-06-2017,17,0,10,24.45,6.42,30.64,18.6,29.19,29.99,2008.5,,
0.718649859,10-07-2016,15,0,10,17.4,9.22,56.64,14,29.36,30.15,2814.5,,
0.599693419,08-09-2016,15,0.44,10,29.2,20.6,57,5,29.19,30.01,3137,,
0.819813546,10-28-2017,8,0.91,10,3.53,1.35,86.62,12.88,29.15,29.94,405,,
0.053204317,4-28-2017,8,0.99,10,11.11,9.16,86.32,9.36,29.15,29.94,488,,
0.559780437,09-03-2017,8,0,10,20.91,17.53,80.16,5.24,29.26,30.05,1802,,
0.915708944,7-30-2017,8,0,10,22.1,17.32,72.92,3.76,29.41,30.21,2107.75,,
0.498624339,02-02-2017,12,0,10,-2.77,-11.57,49.88,11.32,29.61,30.41,4500.5,,
0.456568327,8-31-2017,7,0,9.96,18.46,17.92,94.16,8.36,29.34,30.13,392.25,,
0.244723724,6-30-2016,8,0,10,22.46,14.78,60.12,7.36,29.27,30.06,2239,,
0.294279891,4-24-2016,17,0,10,23.78,10.82,41.16,14.04,29.07,29.86,1274.5,,
0.249365093,6-30-2016,9,0.28,10,23.85,14.9,57.84,7.44,29.27,30.06,2333.25,,
0.930299673,3-26-2017,11,1,10,15.44,11.65,73.53,17.18,29.07,29.86,2399,,
0.456901068,4-25-2017,17,0,10,25.04,10.42,37.64,21.08,28.76,29.54,1406.75,,
0.992864147,04-05-2017,6,1,5.64,7.24,7.14,95.72,15.12,29.01,29.8,2.8,,
0.483295291,3-18-2016,7,0,10,3.15,-1.83,67.68,8.24,29.29,30.08,281.13,,
0.472788251,10-26-2017,12,0,10,16.82,7.11,52.74,15.11,28.98,29.77,4276.75,,
0.463092221,6-20-2016,17,0.87,10,31.52,21.92,54.83,12.59,29.24,30.03,1365.75,,
0.767906624,8-27-2017,14,0,10,27.11,15.2,47.52,6.64,29.27,30.06,4087.25,,
0.430370455,03-02-2017,17,0.99,10,1.9,-3.66,63.6,12.2,29.54,30.34,56.99,,
0.934299014,6-17-2016,8,0,10,22.93,16.1,63.52,10.76,29.24,30.03,2206.25,,
0.133405454,08-08-2017,16,0.38,10,25.94,13.47,44.2,6.04,29.36,30.16,2467,,
0.05636817,11-24-2016,12,1,7,4.31,2.6,85.72,7.76,29.41,30.21,286.5,,
0.504654963,9-29-2017,14,0,10,24.98,4,26.48,11.92,29.38,30.17,4035.25,,
0.864626291,06-06-2016,12,0.14,10,29.04,6.42,23,21.44,28.92,29.71,4593.25,,
0.718361882,10-05-2016,15,0.44,10,27.46,15.93,46.24,10.76,29.19,29.98,2240.75,,
0.169173597,10-16-2016,9,1,8.1,18.23,17.99,94.12,10.03,29.19,29.98,59.9,,
0.475385233,3-29-2017,12,0.73,10,13.85,3.66,47.8,18,29.32,30.11,3076,,
0.308437366,11-20-2016,14,0,10,2.23,-5.14,56.8,8.4,29.51,30.31,2024.25,,
0.90785464,8-19-2016,6,0.64,2.52,22.06,21.9,97.58,7.68,29.16,29.96,35.98,,
0.626369535,07-07-2016,10,0.54,10,24.21,22.53,87.67,7.18,29.12,29.91,2071,,
0.585780695,8-30-2017,10,0.28,10,23.81,17.19,66.08,5.96,29.31,30.1,3901.5,,
0.454926301,3-15-2016,9,0.15,10,14.8,12.85,87.96,17.68,28.93,29.72,2228.25,,
0.86378792,05-02-2017,6,0.01,10,7.44,4.36,80,14.16,28.96,29.75,162.18,,
0.631391398,7-17-2017,6,0,10,18.64,16.79,87.72,7.76,29.24,30.03,205.33,,
0.867691872,8-22-2017,10,0.65,10,23.77,20.69,80.84,9.69,29.16,29.95,1898.75,,
0.020325951,10-26-2016,8,0.83,10,10.17,7.47,80.96,13.04,29.38,30.18,395.25,,
0.377491001,02-05-2017,12,0,10,6.65,-2.13,52.36,11.96,29.25,30.04,4436.75,,
0.280475784,8-15-2016,13,1,2.77,23.43,22.85,97.75,8.71,29.19,29.98,295,,
0.244330849,8-19-2016,14,0.67,9.92,27.53,22.81,71.34,6.19,29.15,29.94,2653.25,,
0.953857702,5-26-2016,8,0.98,8.21,18.11,17.91,94.14,9.14,29.19,29.98,30.17,,
0.018562755,7-18-2017,10,0,10,27.1,18.12,54.8,1.92,29.31,30.11,3939.5,,
0.420081133,11-14-2016,17,0.55,10,12.48,7.95,67.64,5.76,29.12,29.91,0,,
0.290790553,07-04-2017,8,0,10,27.3,21.5,69.08,0.24,29.28,30.07,725,,
0.527234376,10-12-2017,17,0.99,10,16.7,14.28,86.53,3.48,29.32,30.11,275.25,,
0.14632241,11-26-2016,11,0.46,7.07,7.39,5.1,82.45,8.85,29.56,30.36,2127.25,,
0.220800568,2-20-2017,15,0,10,21.54,11.38,51.44,19.68,29.21,30,1792.5,,
0.75103679,12-17-2016,7,1,2.6,-0.23,-0.33,97.93,0.4,28.85,29.64,12.06,,
0.733044363,2-15-2017,6,0,10,-2.75,-4.4,81.64,6.72,29.09,29.88,11.79,,
0.212272379,02-01-2016,11,0.42,10,4.5,1.05,75.88,0,29.27,30.06,3562,,
0.279571455,10-16-2017,8,0,10,10.3,6.3,77,7.96,29.57,30.37,1572.25,,
0.79938074,06-09-2016,13,0.43,10,27.92,13.69,39.72,13.64,29.21,30,3227.25,,
0.656409227,03-02-2016,11,0,10,-1.06,-8.98,51.72,6.08,29.4,30.2,4713.75,,
0.133286417,03-02-2017,14,1,10,3.39,-4.69,55.17,17.48,29.51,30.31,1674.25,,
0.370991154,04-02-2016,14,0.73,10,6.75,-4.95,44.36,35.08,29,29.79,4458.25,,
0.2897001,02-03-2016,17,1,10,-0.54,-2.36,84.2,19.72,29.17,29.96,0.74,,
0.974120606,09-12-2016,10,0,10,24.41,13.91,52.08,8.4,29.35,30.15,3820,,
0.745768537,7-30-2017,9,0,10,24.49,16.41,59.44,4.4,29.41,30.21,3158.25,,
0.720589109,2-16-2017,17,0,10,9.12,-0.12,53.56,11.4,28.97,29.76,18.12,,
0.406753864,05-01-2016,6,1,1.07,11.46,11.46,99.85,8.19,29.11,29.9,128.18,,
0.708567046,3-21-2016,7,0,10,0.5,-1.92,80.08,7.92,29.41,30.21,421.95,,
0.379748394,08-11-2016,10,0.44,10,30.2,25.62,73.8,8.68,29.23,30.02,3097.25,,
0.696432942,1-15-2017,9,1,4.96,-0.69,-2.2,87.44,4.44,29.62,30.42,602.5,,
0.934003217,05-02-2016,15,1,10,13.59,9.23,71.36,7.64,29.2,29.99,634.5,,
0.978433127,10-01-2017,12,0,10,22.13,4.77,32.52,10.2,29.37,30.17,4291,,
0.303255672,8-29-2017,6,0.01,8.92,15.39,16,94.6,4.6,29.25,30.04,72.2,,
0.175557342,09-06-2017,7,0.14,10,11.89,9.75,83.12,7.6,29.22,30.01,520.5,,
0.112304032,4-13-2017,8,0.99,10,16.17,8,59.44,12.52,29.46,30.26,196.75,,
0.465134265,9-13-2017,17,1,10,20.02,17.4,85.43,2.23,28.97,29.76,194.75,,
0.486174087,2-26-2017,11,0,10,6.46,-8.82,32.28,21.16,29.3,30.09,3694.25,,
0.928639259,05-12-2016,8,0.99,7.93,18.93,17.92,90.67,13.26,29.18,29.97,768.25,,
0.064293207,7-24-2016,15,0,10,30.41,26.1,77,9,29.11,29.93,2881.75,,
0.77138857,09-11-2017,13,0,10,22.92,9.98,43.44,10.92,29.38,30.18,4041.75,,
0.312929131,04-12-2017,8,0,10,11.37,5.26,64.6,2.16,29.59,30.39,2053.25,,
0.904119484,10-13-2016,15,0,10,15.15,2.79,42.16,2.12,29.47,30.27,3237,,
0.682309834,6-19-2016,12,0.44,10,30.45,20.96,52.33,8,29.42,30.22,4326.25,,
0.597533911,9-19-2017,14,0.28,10,26.44,19.71,66.08,0.12,29.13,29.92,4044.25,,
0.802696858,07-08-2016,16,0,10,26.42,12.89,39.72,12.72,29.09,29.88,2969,,
0.505405413,10-15-2017,14,1,10,13.36,6.91,64,16.64,29.35,30.14,1508,,
0.718405993,3-27-2016,7,0,10,7.49,3.7,74.2,3,29.2,29.99,416.75,,
0.875703046,11-29-2016,16,0.14,10,12.09,9.84,21.97,12.52,8.51,29.55,36.65,,
0.414134658,5-30-2016,12,0.41,10,26.36,3.28,21.02,0.66,29.23,30.02,3826.75,,
0.193042147,05-07-2016,6,0.52,10,18.15,11.21,60.08,16.32,28.98,29.77,134.58,,
0.794760608,02-03-2016,6,0.16,10,2.47,0.22,79.12,15.36,28.83,29.61,0.68,,
0.97151818,8-31-2017,8,0,9.04,19.94,18.38,86.88,10.68,29.33,30.12,1090.5,,
0.519368266,3-23-2016,11,0.38,10,19.57,10.86,54.44,16.68,29,29.79,4429.25,,
0.291653002,04-09-2016,12,0,10,2.71,-9.08,40.68,6.68,29.46,30.26,4719.75,,
0.667413331,3-28-2016,6,1,10,4.81,3.3,89,13,29.23,30.05,5.83,,
0.972260034,09-12-2016,9,0,10,22.57,15.16,62.8,8.04,29.36,30.16,3024.5,,
0.155845845,04-02-2017,10,0,10,11.43,6.22,69.32,11.72,29.36,30.15,1820,,
0.608527113,10-15-2017,7,1,6.54,14.67,13.82,95.35,21.08,29.14,29.94,13.32,,
0.118293002,10-16-2016,10,1,9.92,18.47,17.92,90.12,8.84,29.19,29.98,230.33,,
0.106208538,05-09-2016,13,0.99,9.04,20.07,16.59,87.64,14.24,29.1,29.89,2376.75,,
0.700813064,05-10-2016,17,0.52,10,21.36,17.01,74,3.47,29.1,29.89,996.75,,
0.87038576,12-18-2016,10,0,10,-13.97,-16.48,79.72,13.68,29.69,30.49,2525.25,,
0.041697641,3-18-2016,16,0.84,10,9.69,-3.39,37.68,9.28,29.28,30.07,1018.25,,
0.123698644,08-07-2017,16,0.01,10,23.96,14.76,52.32,8.32,29.27,30.06,2361.5,,
0.125791956,8-22-2016,7,0,10,17.42,15.58,83.28,0,29.4,30.2,711,,
0.010540074,3-27-2016,9,0,10,15.98,7.92,58.48,7.4,29.17,29.96,2882.5,,
0.007385725,4-15-2016,14,0,10,24.1,5.66,30.12,7.96,29.35,30.15,4361.75,,
0.104384245,06-09-2016,11,0.74,10,24.73,13.07,44.96,7.12,29.27,30.06,2433.75,,
0.529494308,10-16-2017,12,0,10,17.12,4.29,43.08,7.64,29.53,30.33,4485.75,,
0.295590278,3-31-2017,15,0.04,9.04,6.1,4.6,22.41,13.16,8.52,29.91,709.75,,
0.757633371,10-20-2017,13,0,10,25.84,10.7,38.72,12.04,29.34,30.13,3736,,
0.555747469,7-19-2016,8,0.91,7.83,24.5,23.71,93.89,2.96,29.45,30.26,1338,,
0.449210734,9-16-2016,17,0,10,24.01,21.52,83.72,5.68,29.15,29.94,618.75,,
0.434765491,6-14-2016,17,0.29,10,26.35,23.16,79.96,12.36,29.02,29.81,1887.75,,
0.123508925,1-17-2017,13,1,9.18,5.32,4.73,92.96,15.24,29.14,29.94,234.75,,
0.36001177,4-20-2017,11,0.43,10,26.1,16.29,53.72,16.4,29.1,29.89,0,,
0.896090428,3-13-2017,11,1,8.77,-1.11,-2.3,86,10.27,29.31,30.11,71.78,,
0.143525261,06-09-2016,9,0.8,10,25.29,12.09,43.68,9.6,29.27,30.06,3066,,
0.850591509,2-15-2016,8,1,2.83,-3.33,-3.72,95.7,7.11,29.14,29.93,395.75,,
0.063636004,5-18-2016,11,0.43,10,17.68,8.34,51.36,6.96,29.42,30.22,4074,,
0.623825551,2-16-2016,9,0.35,7.11,-2.87,-4.5,86.63,5.22,29.03,29.82,3130.5,,
0.632438687,06-07-2017,11,0.14,10,23.78,6.24,30.88,18.84,29.29,30.08,4713.25,,
0.850444501,3-24-2017,17,0.73,10,21.94,13.77,56.52,18.08,29.19,29.98,721.5,,
0.608934134,2-15-2016,15,1,2.96,-0.89,-0.91,95.56,6.15,29.06,29.86,537,,
0.195540787,4-23-2016,12,0.51,10,17.27,8.56,53.52,6.04,29.36,30.15,2879.25,,
0.633895884,05-08-2017,11,0.92,10,13.09,2.02,44.04,8.2,29.32,30.12,2667.5,,
0.026639492,04-06-2016,10,1,7.2,8.9,7.21,87.92,11.8,28.85,29.64,199.7,,
0.938802351,06-03-2017,14,0.29,10,31.7,12.08,28.64,4.44,29.19,29.98,3891.25,,
0.306223832,06-11-2016,15,0.44,10,32.84,17.89,37.94,13.94,29.2,30,2991.75,,
0.116857127,1-23-2017,6,0.98,5.69,3.47,3.06,93.62,13.88,28.91,29.7,0,,
0.719943009,06-03-2016,11,0,10,26.07,11.3,38.32,1.2,29.29,30.08,3461.25,,
0.128696112,3-23-2017,14,1,10,9.2,-2.31,43.36,14.76,29.4,30.2,1653.5,,
0.055209125,11-25-2016,14,1,8.08,5.1,2.42,81.32,12.36,29.53,30.33,394.5,,
0.66430992,10-01-2017,8,0,10,13.61,7.09,63.88,9.64,29.47,30.27,1114.25,,
0.093480159,3-19-2016,11,0.5,10,7.89,-0.94,52.64,6.8,29.34,30.13,2946,,
0.856626966,04-08-2017,9,0,10,13.08,3.62,51.56,17,29.28,30.07,3523.5,,
0.401234309,4-30-2017,17,0.1,10,19.45,18.87,27.51,15.44,10,29.64,301.5,,
0.889211055,9-29-2016,7,0.99,10,15.29,13.92,89.58,10.6,29.3,30.1,135.5,,
0.671512983,12-11-2016,14,0.11,2.87,1.3,0.98,27.62,12.25,10.02,29.83,70.05,,
0.742294797,06-12-2017,16,0.01,10,33.51,19.06,40.44,14.32,29.14,29.93,2919.75,,
0.844786935,6-13-2016,16,0.36,10,29.07,10.97,32.31,3.12,19.01,29.9,2717.5,,
0.379922782,12-08-2016,16,0.04,10,-5.62,-9.24,21.58,16.2,8.54,30.43,10.63,,
0.675522138,09-08-2016,10,0.93,7.56,24.3,23.81,96.17,4.44,29.15,29.95,611.75,,
0.181354895,6-28-2017,15,0.14,10,28.32,17.26,50.8,18.8,29.13,29.92,993.75,,
0.088743864,3-16-2016,11,0.43,10,14.8,2.54,42.92,25.64,29.02,29.81,4652.75,,
0.348328672,5-14-2017,9,0,10,25.42,12.92,44.28,16.04,29.17,29.96,3483,,
0.945722875,9-22-2017,11,0.42,10,32.41,20.51,49.68,5,29.29,30.08,4003.25,,
0.583772812,5-21-2016,6,0.74,10,12.89,7.63,66.44,7,29.3,30.09,115,,
0.53858884,9-17-2016,7,1,4.58,20.75,20.62,96.85,2.34,29.17,29.96,61.28,,
0.799033267,07-05-2016,6,1,4.32,21.86,21.53,94.44,0.12,29.15,29.94,187.45,,
0.536937568,9-21-2016,17,0.32,7.36,27.16,19.85,63.24,7.88,29.32,30.11,840.75,,
0.165481889,8-16-2016,11,1,9.96,25.58,22.95,82.76,2.88,29.31,30.1,2385.25,,
0.018386792,07-09-2016,6,0,10,19.33,17.38,85.08,7.36,29.21,30,200,,
0.283006955,12-13-2016,17,0,10,-8.48,-14.91,21.46,10.96,8.53,30.23,0,,
0.840238684,4-27-2017,12,1,8.15,9.1,7.09,85.66,14.27,28.92,29.71,1137.5,,
0.123539814,01-07-2017,11,0.14,10,-9.82,-14.23,66.88,10.64,29.75,30.55,1340.5,,
0.160860676,12-19-2016,8,0,10,-16.76,-18.94,78.04,5.56,29.95,30.76,673.75,,
0.867037225,04-02-2016,9,0.73,10,6.62,-0.01,62.76,29.96,28.87,29.66,2086.25,,
0.698197005,6-22-2017,15,1,10,27.96,22.72,71.16,15.72,29.02,29.81,575.75,,
0.731083881,10-25-2016,15,0.99,10,14.82,4.09,48.64,7.64,29.52,30.32,961.5,,
0.625726532,10-04-2016,16,0.53,10,25.37,14.02,46.16,12.88,29.17,29.96,2092.75,,
0.316347683,8-25-2016,14,0.99,10,28.41,23.18,73.28,5.4,29.27,30.06,3069,,
0.070599815,6-18-2016,11,0.42,10,28.81,13.79,31.28,8.44,22.45,30.21,4227,,
0.419061601,5-16-2016,11,0.14,10,17.82,3.67,37.32,12.4,29.39,30.19,3500.75,,
0.556882254,6-30-2017,11,0.72,10,25.38,22.52,89.58,6.82,29.06,29.85,139.68,,
0.328178214,2-27-2016,17,0,10,9.99,3.16,58.92,12.8,29.14,29.93,110.94,,
0.451280624,9-22-2017,13,0.44,10,33.55,19.92,44.04,5.32,29.26,30.05,3179.25,,
0.74064047,9-25-2016,13,0.52,10,29.45,18.94,45.58,10.08,29.2,29.99,3178.25,,
0.984042556,3-19-2017,12,0,10,10.26,0.84,52.48,6.48,29.53,30.33,4715.25,,
0.960205734,4-23-2017,17,0,10,21.3,-3.32,18.08,10.16,29.22,30.01,1786,,
0.058938251,12-15-2016,8,0,10,-14.12,-19.28,61.8,13.96,29.67,30.47,1002.25,,
0.404727113,05-08-2017,16,0,10,18.91,7.9,49,8.76,29.22,30.01,2982.5,,
0.7463438,8-17-2016,17,0.42,10,26.81,24.15,81.24,6.68,29.28,30.07,1298,,
0.11011027,5-17-2016,8,1,10,12.32,8.75,76.48,9.36,29.41,30.21,713.75,,
0.845831486,01-04-2017,15,0.64,10,-6.13,-11.14,64.88,16.04,29.31,30.1,550.75,,
0.613961205,07-03-2016,17,1,10,18.86,18.25,95.56,10.6,29.16,29.95,316.5,,
0.77502301,08-03-2017,9,0.28,10,27.22,21.55,68.56,7.68,29.22,30.01,2798.5,,
0.558689259,7-23-2016,13,0.19,10,30.36,24.4,70,7,29.19,30.01,3710.75,,
0.866083427,4-14-2017,8,0.14,9.96,17.34,11.89,71.28,8.08,29.4,30.2,1340.75,,
0.370575001,11-22-2016,6,0,10,0.15,-1.07,86.16,5.48,29.49,30.3,1.32,,
0.075069718,8-18-2016,8,0,9.96,25.79,23.92,85.2,6.68,29.3,30.09,1769.25,,
0.211681577,2-21-2017,14,0.92,10,16.59,13.49,76.92,0,29.13,29.92,868.25,,
0.725143622,09-01-2016,12,0.63,10,24.45,13.12,47.04,12.56,29.35,30.14,4211.5,,
0.034342232,07-05-2016,10,0.99,10,26.42,21.77,74.92,4.73,29.16,29.96,2245,,
0.525333946,5-31-2016,12,0.42,10,26.47,11.52,34.33,10.16,29.17,29.96,2560.75,,
0.685895924,3-30-2016,12,0.96,9.62,13.53,8.9,77.58,10.34,29.04,29.84,628.25,,
0.54493671,10-16-2016,15,1,10,22.48,19.57,79.2,7.36,29.11,29.9,815.25,,
0.728231484,7-23-2016,8,0,10,27.45,23.3,74,0,29.22,30.04,1838.5,,
0.581427612,09-10-2017,16,0,10,22.88,9.44,41.44,10.84,29.52,30.32,2596.25,,
0.699595868,11-05-2016,12,0,10,16.59,8.59,56.4,5.76,29.57,30.37,3607,,
0.81437833,4-19-2016,9,0,10,22.11,9.22,42.48,6.72,29.39,30.19,1241.25,,
